name,policy,size,assoc,level,miss
253.perlbmk,2,24,16,1,0.00018408837702965931
253.perlbmk,2,24,32,1,0.0001840378570812446
253.perlbmk,2,24,4,1,0.00018674067432143172
253.perlbmk,2,24,64,1,0.00018403048958876746
253.perlbmk,2,24,8,1,0.0001845514765567942
253.perlbmk,2,25,16,1,0.00018402838459091685
253.perlbmk,2,25,32,1,0.00018402838459091685
253.perlbmk,2,25,4,1,0.00018407258954577973
253.perlbmk,2,25,64,1,0.00018402838459091685
253.perlbmk,2,25,8,1,0.00018402838459091685
253.perlbmk,l,16,16,1,0.0029629097221099193
253.perlbmk,l,16,32,1,0.00296444110804624
253.perlbmk,l,16,4,1,0.003056910506126894
253.perlbmk,l,16,64,1,0.0029744398478366517
253.perlbmk,l,16,8,1,0.0030177375486259107
253.perlbmk,l,17,16,1,0.0015656458288386148
253.perlbmk,l,17,32,1,0.0014901784983973624
253.perlbmk,l,17,4,1,0.001785312879539335
253.perlbmk,l,17,64,1,0.0014682738907638836
253.perlbmk,l,17,8,1,0.0016353570426573657
253.perlbmk,l,18,16,1,0.0009069646364097469
253.perlbmk,l,18,32,1,0.0009044133790148039
253.perlbmk,l,18,4,1,0.000994817774204006
253.perlbmk,l,18,64,1,0.0008980583905038032
253.perlbmk,l,18,8,1,0.0009281588072686439
253.perlbmk,l,19,16,1,0.0005504011554922602
253.perlbmk,l,19,32,1,0.0005427810632730411
253.perlbmk,l,19,4,1,0.0006070540151447333
253.perlbmk,l,19,64,1,0.0005409170876763233
253.perlbmk,l,19,8,1,0.0005696513608361161
253.perlbmk,l,20,16,1,0.00043888678935818546
253.perlbmk,l,20,32,1,0.00043751854075528703
253.perlbmk,l,20,4,1,0.0004534912644457385
253.perlbmk,l,20,64,1,0.0004379048078608745
253.perlbmk,l,20,8,1,0.00044090863979369925
253.perlbmk,l,21,16,1,0.00032775132283722114
253.perlbmk,l,21,32,1,0.00032490115574749113
253.perlbmk,l,21,4,1,0.000341369606431762
253.perlbmk,l,21,64,1,0.0003233087248735024
253.perlbmk,l,21,8,1,0.00033201183848686187
253.perlbmk,l,22,16,1,0.0002722825244757178
253.perlbmk,l,22,32,1,0.0002733676508677088
253.perlbmk,l,22,4,1,0.00027506322663637756
253.perlbmk,l,22,64,1,0.00027330765842896633
253.perlbmk,l,22,8,1,0.0002729982237449262
253.perlbmk,l,23,16,1,0.0002038953543050024
253.perlbmk,l,23,32,1,0.00020315439506158662
253.perlbmk,l,23,4,1,0.00021066818488934977
253.perlbmk,l,23,64,1,0.0002029196878012433
253.perlbmk,l,23,8,1,0.0002072475633821036
253.perlbmk,l,24,16,1,0.00018406206455652666
253.perlbmk,l,24,32,1,0.0001840346995844687
253.perlbmk,l,24,4,1,0.00018669436436871822
253.perlbmk,l,24,64,1,0.00018402838459091685
253.perlbmk,l,24,8,1,0.00018456305404497255
253.perlbmk,l,25,16,1,0.00018402838459091685
253.perlbmk,l,25,32,1,0.00018402838459091685
253.perlbmk,l,25,4,1,0.00018407679954148096
253.perlbmk,l,25,64,1,0.00018402838459091685
253.perlbmk,l,25,8,1,0.00018402838459091685
254.gap,2,16,16,1,0.009246522189621065
254.gap,2,16,32,1,0.009266745368592285
254.gap,2,16,4,1,0.009178761745519796
254.gap,2,16,64,1,0.009278066919617602
254.gap,2,16,8,1,0.009212813427498762
254.gap,2,17,16,1,0.00910523920867549
254.gap,2,17,32,1,0.009113445904336107
254.gap,2,17,4,1,0.009097365041360727
254.gap,2,17,64,1,0.009119324901575734
254.gap,2,17,8,1,0.009095995959811773
254.gap,2,18,16,1,0.009044309883991629
254.gap,2,18,32,1,0.009046459627790033
254.gap,2,18,4,1,0.00904653366730454
254.gap,2,18,64,1,0.009048513250113464
254.gap,2,18,8,1,0.009044113744225127
254.gap,2,19,16,1,0.009000503171241651
254.gap,2,19,32,1,0.009001505952034623
254.gap,2,19,4,1,0.008998041682119005
254.gap,2,19,64,1,0.009002185297053695
254.gap,2,19,8,1,0.008999587419351696
254.gap,2,20,16,1,0.008982611587507976
254.gap,2,20,32,1,0.00898309739063825
254.gap,2,20,4,1,0.008980968429861461
254.gap,2,20,64,1,0.008983527339397931
254.gap,2,20,8,1,0.008981706227128829
254.gap,2,21,16,1,0.008976293548936712
254.gap,2,21,32,1,0.008976658550753842
254.gap,2,21,4,1,0.0089760181739003
254.gap,2,21,64,1,0.008976765063739624
254.gap,2,21,8,1,0.00897598050467362
254.gap,2,22,16,1,0.008974578949653391
254.gap,2,22,32,1,0.008974664679617557
254.gap,2,22,4,1,0.00897461531994122
254.gap,2,22,64,1,0.008974778986236446
254.gap,2,22,8,1,0.008974541280426712
254.gap,2,23,16,1,0.008969131200112297
254.gap,2,23,32,1,0.008968068668132179
254.gap,2,23,4,1,0.008972896823841347
254.gap,2,23,64,1,0.008967493238221186
254.gap,2,23,8,1,0.00897055094027644
254.gap,2,24,16,1,0.008652323911169931
254.gap,2,24,32,1,0.008630600457825805
254.gap,2,24,4,1,0.008784197379078863
254.gap,2,24,64,1,0.00861979848234089
254.gap,2,24,8,1,0.008694857663845928
254.gap,2,25,16,1,0.005192457398257617
254.gap,2,25,32,1,0.005180505861889565
254.gap,2,25,4,1,0.005232085424723928
254.gap,2,25,64,1,0.005176988335481057
254.gap,2,25,8,1,0.005211314093557585
254.gap,l,16,16,1,0.009140537871951416
254.gap,l,16,32,1,0.009140797659721617
254.gap,l,16,4,1,0.009140519686807501
254.gap,l,16,64,1,0.009141417253553543
254.gap,l,16,8,1,0.009140359917328828
254.gap,l,17,16,1,0.009080930867017873
254.gap,l,17,32,1,0.009079295503004464
254.gap,l,17,4,1,0.009086986519941236
254.gap,l,17,64,1,0.009078525232265822
254.gap,l,17,8,1,0.009083572908640808
254.gap,l,18,16,1,0.009044357944729116
254.gap,l,18,32,1,0.009043926697030583
254.gap,l,18,4,1,0.009044959353417129
254.gap,l,18,64,1,0.009043876038415395
254.gap,l,18,8,1,0.009044057889854535
254.gap,l,19,16,1,0.008981116508890474
254.gap,l,19,32,1,0.008981094426930007
254.gap,l,19,4,1,0.00898357929695197
254.gap,l,19,64,1,0.008981068448152987
254.gap,l,19,8,1,0.00898142305845931
254.gap,l,20,16,1,0.008976826113865622
254.gap,l,20,32,1,0.008976753373289965
254.gap,l,20,4,1,0.008977466490719165
254.gap,l,20,64,1,0.008976728693451796
254.gap,l,20,8,1,0.008977063819675354
254.gap,l,21,16,1,0.008974352934293318
254.gap,l,21,32,1,0.008974347738537914
254.gap,l,21,4,1,0.008974334749149403
254.gap,l,21,64,1,0.008974338645965956
254.gap,l,21,8,1,0.00897435683110987
254.gap,l,22,16,1,0.00897422563828592
254.gap,l,22,32,1,0.00897422693722477
254.gap,l,22,4,1,0.008974217844652813
254.gap,l,22,64,1,0.008974221741469366
254.gap,l,22,8,1,0.00897422823616362
254.gap,l,23,16,1,0.008973919088717083
254.gap,l,23,32,1,0.008973920387655935
254.gap,l,23,4,1,0.008973942469616402
254.gap,l,23,64,1,0.008973921686594786
254.gap,l,23,8,1,0.008973913892961679
254.gap,l,24,16,1,0.008973533303878336
254.gap,l,24,32,1,0.008973534602817187
254.gap,l,24,4,1,0.008973581364615823
254.gap,l,24,64,1,0.008973533303878336
254.gap,l,24,8,1,0.008973543695389144
254.gap,l,25,16,1,0.0070119135203247
254.gap,l,25,32,1,0.007140957899416153
254.gap,l,25,4,1,0.006340690765886963
254.gap,l,25,64,1,0.0071986957313431065
254.gap,l,25,8,1,0.006767297355904365
255.vortex,2,16,16,1,0.008735778389978485
255.vortex,2,16,32,1,0.008705687469998051
255.vortex,2,16,4,1,0.008780410302260698
255.vortex,2,16,64,1,0.008702079178211301
255.vortex,2,16,8,1,0.008779537431960097
255.vortex,2,17,16,1,0.005561241528253003
255.vortex,2,17,32,1,0.005529366358687517
255.vortex,2,17,4,1,0.005704293417826391
255.vortex,2,17,64,1,0.005530929823431829
255.vortex,2,17,8,1,0.005533269886017118
255.vortex,2,18,16,1,0.0032998065861897107
255.vortex,2,18,32,1,0.003307792065807417
255.vortex,2,18,4,1,0.0035395378469842524
255.vortex,2,18,64,1,0.003295171388166959
255.vortex,2,18,8,1,0.0033241121731630704
255.vortex,2,19,16,1,0.0023863093076266595
255.vortex,2,19,32,1,0.0023892231540713136
255.vortex,2,19,4,1,0.002437826626221263
255.vortex,2,19,64,1,0.002393059932495574
255.vortex,2,19,8,1,0.002406820476057994
255.vortex,2,20,16,1,0.0018613304507596065
255.vortex,2,20,32,1,0.0018611764148242064
255.vortex,2,20,4,1,0.001877065221560739
255.vortex,2,20,64,1,0.001862275204496728
255.vortex,2,20,8,1,0.0018627334614045436
255.vortex,2,21,16,1,0.001358983323701231
255.vortex,2,21,32,1,0.0013587933460475707
255.vortex,2,21,4,1,0.0013838216182845164
255.vortex,2,21,64,1,0.0013580000609802595
255.vortex,2,21,8,1,0.0013641217057796234
255.vortex,2,22,16,1,0.0008771062888247495
255.vortex,2,22,32,1,0.0008713581811687313
255.vortex,2,22,4,1,0.0009114216443335334
255.vortex,2,22,64,1,0.0008723799528735528
255.vortex,2,22,8,1,0.0008875358052841393
255.vortex,2,23,16,1,0.0005288451588455984
255.vortex,2,23,32,1,0.0005227530376005197
255.vortex,2,23,4,1,0.0005743717631859283
255.vortex,2,23,64,1,0.0005205336364979615
255.vortex,2,23,8,1,0.0005417251303106468
255.vortex,2,24,16,1,0.0003500466631969987
255.vortex,2,24,32,1,0.0003431535550878388
255.vortex,2,24,4,1,0.00039572216894154873
255.vortex,2,24,64,1,0.0003389624940121579
255.vortex,2,24,8,1,0.00036913043196029084
255.vortex,2,25,16,1,0.0003335211745941451
255.vortex,2,25,32,1,0.00033346854564955
255.vortex,2,25,4,1,0.00034103171007770084
255.vortex,2,25,64,1,0.00033346854564955
255.vortex,2,25,8,1,0.0003347547457101419
255.vortex,l,16,16,1,0.008829944408187023
255.vortex,l,16,32,1,0.008820007806720915
255.vortex,l,16,4,1,0.008801515792676119
255.vortex,l,16,64,1,0.008822527577897503
255.vortex,l,16,8,1,0.00885851935783656
255.vortex,l,17,16,1,0.005246720686290474
255.vortex,l,17,32,1,0.005189767182809038
255.vortex,l,17,4,1,0.005547004756923637
255.vortex,l,17,64,1,0.005171479266378647
255.vortex,l,17,8,1,0.005258984514013922
255.vortex,l,18,16,1,0.0027910002189068858
255.vortex,l,18,32,1,0.002765960393974785
255.vortex,l,18,4,1,0.003275282781641201
255.vortex,l,18,64,1,0.0027404071159246837
255.vortex,l,18,8,1,0.0028819802605182304
255.vortex,l,19,16,1,0.002184641610102307
255.vortex,l,19,32,1,0.0021786046850674136
255.vortex,l,19,4,1,0.002305205536740059
255.vortex,l,19,64,1,0.0021744675365691227
255.vortex,l,19,8,1,0.002221947830023445
255.vortex,l,20,16,1,0.0017775605745577873
255.vortex,l,20,32,1,0.0017724979268143
255.vortex,l,20,4,1,0.001817437910967314
255.vortex,l,20,64,1,0.001770436412545527
255.vortex,l,20,8,1,0.0017877551862156918
255.vortex,l,21,16,1,0.0012872757448740438
255.vortex,l,21,32,1,0.0012807805629313346
255.vortex,l,21,4,1,0.0013390690445195725
255.vortex,l,21,64,1,0.0012775278374288
255.vortex,l,21,8,1,0.0013043698828050833
255.vortex,l,22,16,1,0.0007971321147977506
255.vortex,l,22,32,1,0.000784059598413452
255.vortex,l,22,4,1,0.0008701451481774546
255.vortex,l,22,64,1,0.0007801265475295663
255.vortex,l,22,8,1,0.0008206585366645441
255.vortex,l,23,16,1,0.0004905479744067189
255.vortex,l,23,32,1,0.00048299251177533805
255.vortex,l,23,4,1,0.0005501598814066038
255.vortex,l,23,64,1,0.0004797859970534235
255.vortex,l,23,8,1,0.0005074983454647179
255.vortex,l,24,16,1,0.0003443178100329055
255.vortex,l,24,32,1,0.0003388675051853277
255.vortex,l,24,4,1,0.0003878419472130325
255.vortex,l,24,64,1,0.00033599858588849864
255.vortex,l,24,8,1,0.0003613926934720198
255.vortex,l,25,16,1,0.0003334929346726551
255.vortex,l,25,32,1,0.00033346854564955
255.vortex,l,25,4,1,0.00033984563337511914
255.vortex,l,25,64,1,0.00033346854564955
255.vortex,l,25,8,1,0.00033437992493400134
300.twolf,2,16,16,1,0.05927912846297336
300.twolf,2,16,32,1,0.05913809697333834
300.twolf,2,16,4,1,0.05958804397606476
300.twolf,2,16,64,1,0.05907813070882467
300.twolf,2,16,8,1,0.05971978216453582
300.twolf,2,17,16,1,0.05269680432057496
300.twolf,2,17,32,1,0.052552752849002925
300.twolf,2,17,4,1,0.052341410179307796
300.twolf,2,17,64,1,0.052491954687809164
300.twolf,2,17,8,1,0.05261256000759417
300.twolf,2,18,16,1,0.04273284138772113
300.twolf,2,18,32,1,0.04277365129917517
300.twolf,2,18,4,1,0.04254096419116348
300.twolf,2,18,64,1,0.0427459865675022
300.twolf,2,18,8,1,0.04256702574125623
300.twolf,2,19,16,1,0.029121129705630012
300.twolf,2,19,32,1,0.02917461354027585
300.twolf,2,19,4,1,0.029261220197380988
300.twolf,2,19,64,1,0.029199281019429285
300.twolf,2,19,8,1,0.029140087555110238
300.twolf,2,20,16,1,0.011691375932591409
300.twolf,2,20,32,1,0.011676124493456369
300.twolf,2,20,4,1,0.011902754969354517
300.twolf,2,20,64,1,0.011662541393565012
300.twolf,2,20,8,1,0.011744396087120475
300.twolf,2,21,16,1,0.00003850969440416379
300.twolf,2,21,32,1,0.00003850969440416379
300.twolf,2,21,4,1,0.000038520301465658606
300.twolf,2,21,64,1,0.00003850969440416379
300.twolf,2,21,8,1,0.00003851424028766157
300.twolf,2,22,16,1,0.00003850969440416379
300.twolf,2,22,32,1,0.00003850969440416379
300.twolf,2,22,4,1,0.00003850969440416379
300.twolf,2,22,64,1,0.00003850969440416379
300.twolf,2,22,8,1,0.00003850969440416379
300.twolf,2,23,16,1,0.00003850969440416379
300.twolf,2,23,32,1,0.00003850969440416379
300.twolf,2,23,4,1,0.00003850969440416379
300.twolf,2,23,64,1,0.00003850969440416379
300.twolf,2,23,8,1,0.00003850969440416379
300.twolf,2,24,16,1,0.00003850969440416379
300.twolf,2,24,32,1,0.00003850969440416379
300.twolf,2,24,4,1,0.00003850969440416379
300.twolf,2,24,64,1,0.00003850969440416379
300.twolf,2,24,8,1,0.00003850969440416379
300.twolf,2,25,16,1,0.00003850969440416379
300.twolf,2,25,32,1,0.00003850969440416379
300.twolf,2,25,4,1,0.00003850969440416379
300.twolf,2,25,64,1,0.00003850969440416379
300.twolf,2,25,8,1,0.00003850969440416379
300.twolf,l,16,16,1,0.058596332215723836
300.twolf,l,16,32,1,0.05843112117176415
300.twolf,l,16,4,1,0.05889485735443382
300.twolf,l,16,64,1,0.05835858250879013
300.twolf,l,16,8,1,0.05899777161093998
300.twolf,l,17,16,1,0.052113146215939446
300.twolf,l,17,32,1,0.051910502851964566
300.twolf,l,17,4,1,0.051951443078745545
300.twolf,l,17,64,1,0.05180978577248233
300.twolf,l,17,8,1,0.052031744595439265
300.twolf,l,18,16,1,0.04165819755943577
300.twolf,l,18,32,1,0.04165887489607693
300.twolf,l,18,4,1,0.04198262665761058
300.twolf,l,18,64,1,0.04158945925506589
300.twolf,l,18,8,1,0.04167957230364231
300.twolf,l,19,16,1,0.027604912392021137
300.twolf,l,19,32,1,0.02749317912152929
300.twolf,l,19,4,1,0.028497949689864827
300.twolf,l,19,64,1,0.027454936118956996
300.twolf,l,19,8,1,0.027900544833532034
300.twolf,l,20,16,1,0.010628998413277548
300.twolf,l,20,32,1,0.010524743121139542
300.twolf,l,20,4,1,0.011374159636233068
300.twolf,l,20,64,1,0.0104667694688924
300.twolf,l,20,8,1,0.010839660715742508
300.twolf,l,21,16,1,0.00003850969440416379
300.twolf,l,21,32,1,0.00003850969440416379
300.twolf,l,21,4,1,0.00003851575558216083
300.twolf,l,21,64,1,0.00003850969440416379
300.twolf,l,21,8,1,0.000038512724993162306
300.twolf,l,22,16,1,0.00003850969440416379
300.twolf,l,22,32,1,0.00003850969440416379
300.twolf,l,22,4,1,0.00003850969440416379
300.twolf,l,22,64,1,0.00003850969440416379
300.twolf,l,22,8,1,0.00003850969440416379
300.twolf,l,23,16,1,0.00003850969440416379
300.twolf,l,23,32,1,0.00003850969440416379
300.twolf,l,23,4,1,0.00003850969440416379
300.twolf,l,23,64,1,0.00003850969440416379
300.twolf,l,23,8,1,0.00003850969440416379
300.twolf,l,24,16,1,0.00003850969440416379
300.twolf,l,24,32,1,0.00003850969440416379
300.twolf,l,24,4,1,0.00003850969440416379
300.twolf,l,24,64,1,0.00003850969440416379
300.twolf,l,24,8,1,0.00003850969440416379
300.twolf,l,25,16,1,0.00003850969440416379
300.twolf,l,25,32,1,0.00003850969440416379
300.twolf,l,25,4,1,0.00003850969440416379
300.twolf,l,25,64,1,0.00003850969440416379
300.twolf,l,25,8,1,0.00003850969440416379
301.apsi,2,16,16,1,0.02644080358494346
301.apsi,2,16,32,1,0.026482000103471324
301.apsi,2,16,4,1,0.02634573809974925
301.apsi,2,16,64,1,0.026307828023966858
301.apsi,2,16,8,1,0.026379714098414057
301.apsi,2,17,16,1,0.025258956670734328
301.apsi,2,17,32,1,0.02525127891832284
301.apsi,2,17,4,1,0.02522726415309585
301.apsi,2,17,64,1,0.025258503460759637
301.apsi,2,17,8,1,0.02523479441113688
301.apsi,2,18,16,1,0.02210302901197104
301.apsi,2,18,32,1,0.022161737134846444
301.apsi,2,18,4,1,0.021708816785464352
301.apsi,2,18,64,1,0.022175283822344394
301.apsi,2,18,8,1,0.02194880487564256
301.apsi,2,19,16,1,0.015146158017830987
301.apsi,2,19,32,1,0.015155133720702537
301.apsi,2,19,4,1,0.015212824132421754
301.apsi,2,19,64,1,0.015162992488932317
301.apsi,2,19,8,1,0.015164846895426395
301.apsi,2,20,16,1,0.008539440000024887
301.apsi,2,20,32,1,0.00858253785507379
301.apsi,2,20,4,1,0.008392280844041523
301.apsi,2,20,64,1,0.008608618882345157
301.apsi,2,20,8,1,0.008486744284032666
301.apsi,2,21,16,1,0.008310967197605997
301.apsi,2,21,32,1,0.008323246774375887
301.apsi,2,21,4,1,0.008284485253818558
301.apsi,2,21,64,1,0.008332738707544054
301.apsi,2,21,8,1,0.008292263570573541
301.apsi,2,22,16,1,0.008224782214371493
301.apsi,2,22,32,1,0.008229203022911604
301.apsi,2,22,4,1,0.008218238827754647
301.apsi,2,22,64,1,0.00823354069826109
301.apsi,2,22,8,1,0.008223299225519396
301.apsi,2,23,16,1,0.008093048287822596
301.apsi,2,23,32,1,0.008093059014685901
301.apsi,2,23,4,1,0.008098114049018997
301.apsi,2,23,64,1,0.00809451786809556
301.apsi,2,23,8,1,0.008090979344062391
301.apsi,2,24,16,1,0.007680062709671963
301.apsi,2,24,32,1,0.007677244226338232
301.apsi,2,24,4,1,0.007714725227588372
301.apsi,2,24,64,1,0.007675369706975455
301.apsi,2,24,8,1,0.0076872845703929325
301.apsi,2,25,16,1,0.006750710067398276
301.apsi,2,25,32,1,0.006750067796457811
301.apsi,2,25,4,1,0.006701564943160443
301.apsi,2,25,64,1,0.006751970473836767
301.apsi,2,25,8,1,0.006759794379760803
301.apsi,l,16,16,1,0.026183472838514785
301.apsi,l,16,32,1,0.02618889794963195
301.apsi,l,16,4,1,0.02623484110517285
301.apsi,l,16,64,1,0.026503561098716995
301.apsi,l,16,8,1,0.026189443678802656
301.apsi,l,17,16,1,0.02562190143156105
301.apsi,l,17,32,1,0.025609533358168884
301.apsi,l,17,4,1,0.02543586678209773
301.apsi,l,17,64,1,0.02560928395859701
301.apsi,l,17,8,1,0.025556920775367285
301.apsi,l,18,16,1,0.021048239111909256
301.apsi,l,18,32,1,0.02095039000568706
301.apsi,l,18,4,1,0.02136340240099596
301.apsi,l,18,64,1,0.02094538994652841
301.apsi,l,18,8,1,0.021298050327160215
301.apsi,l,19,16,1,0.018363079962211835
301.apsi,l,19,32,1,0.018356905311521142
301.apsi,l,19,4,1,0.017504241696740055
301.apsi,l,19,64,1,0.018355906372375743
301.apsi,l,19,8,1,0.018409414648263418
301.apsi,l,20,16,1,0.00828295265322367
301.apsi,l,20,32,1,0.00828291242748627
301.apsi,l,20,4,1,0.008287539728145027
301.apsi,l,20,64,1,0.008282953994081582
301.apsi,l,20,8,1,0.008282913768344183
301.apsi,l,21,16,1,0.00828053508640601
301.apsi,l,21,32,1,0.008281011090965228
301.apsi,l,21,4,1,0.008278700792780633
301.apsi,l,21,64,1,0.00828097891037531
301.apsi,l,21,8,1,0.008279765433963783
301.apsi,l,22,16,1,0.008235250292100533
301.apsi,l,22,32,1,0.008236449019075012
301.apsi,l,22,4,1,0.008223736345199129
301.apsi,l,22,64,1,0.008246741444417411
301.apsi,l,22,8,1,0.008233729759226864
301.apsi,l,23,16,1,0.00810019103792668
301.apsi,l,23,32,1,0.00809754016183211
301.apsi,l,23,4,1,0.00809546853635608
301.apsi,l,23,64,1,0.008096541222686712
301.apsi,l,23,8,1,0.008093337913131866
301.apsi,l,24,16,1,0.007804416554266123
301.apsi,l,24,32,1,0.007822349187998437
301.apsi,l,24,4,1,0.007756566698772526
301.apsi,l,24,64,1,0.007817067548677996
301.apsi,l,24,8,1,0.007754540662465548
301.apsi,l,25,16,1,0.00700080956710059
301.apsi,l,25,32,1,0.0070923177562508466
301.apsi,l,25,4,1,0.006775856516704081
301.apsi,l,25,64,1,0.007114858918631132
301.apsi,l,25,8,1,0.006977403551366234
